continent,country,network,netmask,src_addr,dst_addr,next_hop,input_iface,output_iface,pkts_sent,bytes_sent,start_time,end_time,src_port,dst_port,ip_proto,tos,src_as,dst_as,src_mask,dst_mask,tcp_flag_ACK,tcp_flag_CWR,tcp_flag_ECE,tcp_flag_FIN,tcp_flag_PSH,tcp_flag_RST,tcp_flag_SYN,tcp_flag_URG,flow_time
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-25 09:49:34,2014-08-25 10:22:58,40506,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2014-08-25 09:49:34,2014-08-25 10:22:58,80,40506,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 08:38:56,2014-08-23 08:39:00,39232,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 08:38:56,2014-08-23 08:39:00,80,39232,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
EU,RO,89.44.100.159,15,89.44.100.159,100.10.20.4,0.0.0.0,0,0,5,577,2014-08-24 16:17:12,2014-08-25 10:31:59,1700,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,65687.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.159,0.0.0.0,0,0,2,230,2014-08-24 16:17:12,2014-08-25 10:31:59,80,1700,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0,65687.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,60216,2014-08-25 10:23:11,2014-08-25 10:56:39,40517,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2008.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1635,2014-08-25 10:23:11,2014-08-25 10:56:39,80,40517,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2008.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2014-08-25 10:56:45,2014-08-25 11:25:59,40522,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1754.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1537,2014-08-25 10:56:45,2014-08-25 11:25:59,80,40522,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1754.0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,182,10317,2014-08-22 18:39:58,2014-08-23 09:47:19,38944,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,54441.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,272,393560,2014-08-22 18:39:58,2014-08-23 09:47:19,80,38944,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,54441.0
NoA,US,100.10.20.3,11,100.10.20.3,100.20.173.58,0.0.0.0,0,0,8,640,2014-08-23 09:34:52,2014-08-23 09:35:04,110,54761,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,12.0
NoA,US,100.20.172.2,11,100.20.173.58,100.10.20.3,0.0.0.0,0,0,9,512,2014-08-23 09:34:52,2014-08-23 09:35:04,54761,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,12.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-25 11:26:05,2014-08-25 11:59:39,40541,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2014.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1531,2014-08-25 11:26:05,2014-08-25 11:59:39,80,40541,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2014.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 10:19:56,2014-08-23 10:20:00,39255,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 10:19:56,2014-08-23 10:20:00,80,39255,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
NoA,US,100.5.110.7,11,100.5.111.151,100.10.20.3,0.0.0.0,0,0,9,516,2014-08-23 10:29:26,2014-08-23 10:32:13,54790,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,167.0
NoA,US,100.10.20.3,11,100.10.20.3,100.5.111.151,0.0.0.0,0,0,8,640,2014-08-23 10:29:26,2014-08-23 10:32:13,110,54790,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,167.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2014-08-25 11:59:51,2014-08-25 12:29:09,40551,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1758.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,28,1779,2014-08-25 11:59:51,2014-08-25 12:29:09,80,40551,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1758.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,11,1836,2014-08-22 21:01:20,2014-08-23 11:06:53,139,3112,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,50733.0
NoA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,14,1661,2014-08-22 21:01:20,2014-08-23 11:06:53,3112,139,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,50733.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-25 12:29:15,2014-08-25 13:02:39,40564,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1647,2014-08-25 12:29:15,2014-08-25 13:02:39,80,40564,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
EU,RO,89.44.100.77,15,89.44.100.109,100.10.20.4,0.0.0.0,0,0,158,9733,2014-08-22 19:55:17,2014-08-23 11:20:47,38961,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,55530.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.109,0.0.0.0,0,0,329,474922,2014-08-22 19:55:17,2014-08-23 11:20:47,80,38961,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,55530.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 11:20:35,2014-08-23 11:20:40,3306,2552,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 11:20:35,2014-08-23 11:20:40,2552,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,40,54216,2014-08-25 13:02:45,2014-08-25 13:36:09,40571,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1497,2014-08-25 13:02:45,2014-08-25 13:36:09,80,40571,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 12:00:37,2014-08-23 12:00:41,39279,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 12:00:37,2014-08-23 12:00:41,80,39279,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-25 13:36:21,2014-08-25 14:10:10,40579,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2029.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1497,2014-08-25 13:36:21,2014-08-25 14:10:10,80,40579,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2029.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.9,0.0.0.0,0,0,5,432,2014-08-23 12:48:57,2014-08-23 12:48:59,135,3056,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.1,11,100.10.20.9,100.10.20.3,0.0.0.0,0,0,6,494,2014-08-23 12:48:57,2014-08-23 12:48:59,3056,135,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,2.0
NoA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,3,212,2014-08-23 12:51:06,2014-08-23 12:51:10,3058,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,3,362,2014-08-23 12:51:06,2014-08-23 12:51:10,53,3058,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-25 14:10:16,2014-08-25 14:43:40,40591,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2014-08-25 14:10:16,2014-08-25 14:43:40,80,40591,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.7,0.0.0.0,0,0,11,1836,2014-08-22 23:22:40,2014-08-23 12:54:54,139,3062,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,48734.0
NoA,US,100.10.20.7,11,100.10.20.7,100.10.20.3,0.0.0.0,0,0,14,1661,2014-08-22 23:22:40,2014-08-23 12:54:54,3062,139,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,48734.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-25 14:43:46,2014-08-25 15:17:10,40597,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2014-08-25 14:43:46,2014-08-25 15:17:10,80,40597,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 13:37:07,2014-08-23 13:37:11,39296,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 13:37:07,2014-08-23 13:37:11,80,39296,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,4.0
EU,GB,92.6.84.7,11,92.6.85.151,100.10.20.4,0.0.0.0,0,0,5,488,2014-08-25 09:02:41,2014-08-25 15:31:02,1877,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,23301.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.151,0.0.0.0,0,0,2,1243,2014-08-25 09:02:41,2014-08-25 15:31:02,80,1877,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0,23301.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-25 15:17:23,2014-08-25 15:50:50,40604,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2007.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1635,2014-08-25 15:17:23,2014-08-25 15:50:50,80,40604,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2007.0
NoA,US,100.10.20.4,11,100.10.20.20,100.20.140.217,0.0.0.0,0,0,118,15446,2014-08-21 03:04:49,2014-08-23 14:00:02,6667,53400,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,212113.0
NoA,US,100.20.140.65,11,100.20.140.217,100.10.20.20,0.0.0.0,0,0,130,18256,2014-08-21 03:04:49,2014-08-23 14:00:02,53400,6667,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,212113.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.9,0.0.0.0,0,0,11,1836,2014-08-23 00:02:42,2014-08-23 13:59:25,139,3054,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,50203.0
NoA,US,100.10.20.1,11,100.10.20.9,100.10.20.3,0.0.0.0,0,0,14,1661,2014-08-23 00:02:42,2014-08-23 13:59:25,3054,139,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,50203.0
NoA,US,100.5.110.64,11,100.5.111.208,100.10.20.3,0.0.0.0,0,0,9,516,2014-08-23 14:03:53,2014-08-23 14:04:13,54924,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,20.0
NoA,US,100.10.20.3,11,100.10.20.3,100.5.111.208,0.0.0.0,0,0,8,640,2014-08-23 14:03:53,2014-08-23 14:04:13,110,54924,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,20.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,40,54216,2014-08-25 15:50:56,2014-08-25 16:24:22,40625,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2006.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1497,2014-08-25 15:50:56,2014-08-25 16:24:22,80,40625,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2006.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,11,1836,2014-08-23 00:52:39,2014-08-23 14:48:34,139,3187,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,50155.0
NoA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,14,1661,2014-08-23 00:52:39,2014-08-23 14:48:34,3187,139,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,50155.0
EU,RO,89.44.100.77,15,89.44.100.109,100.10.20.4,0.0.0.0,0,0,6,388,2014-08-23 14:41:17,2014-08-23 14:42:20,39312,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,63.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.109,0.0.0.0,0,0,5,554,2014-08-23 14:41:17,2014-08-23 14:42:20,80,39312,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,63.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 14:42:08,2014-08-23 14:42:13,3306,2553,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 14:42:08,2014-08-23 14:42:13,2553,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-25 16:24:28,2014-08-25 16:57:50,40633,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2002.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1537,2014-08-25 16:24:28,2014-08-25 16:57:50,80,40633,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2002.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 15:17:48,2014-08-23 15:17:51,39319,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 15:17:48,2014-08-23 15:17:51,80,39319,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,60216,2014-08-25 16:58:02,2014-08-25 17:31:30,40664,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2008.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1589,2014-08-25 16:58:02,2014-08-25 17:31:30,80,40664,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2008.0
EU,RO,89.44.100.69,15,89.44.100.101,100.10.20.4,0.0.0.0,0,0,122,7944,2014-08-22 16:24:04,2014-08-23 15:54:33,38901,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,84629.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.101,0.0.0.0,0,0,204,281521,2014-08-22 16:24:04,2014-08-23 15:54:33,80,38901,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,84629.0
NoA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,63,2014-08-23 15:50:52,2014-08-23 15:50:52,3059,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,118,2014-08-23 15:50:52,2014-08-23 15:50:52,53,3059,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.9,0.0.0.0,0,0,4,456,2014-08-23 15:51:11,2014-08-23 15:52:20,80,3060,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,69.0
NoA,US,100.10.20.1,11,100.10.20.9,100.10.20.4,0.0.0.0,0,0,5,557,2014-08-23 15:51:11,2014-08-23 15:52:20,3060,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,69.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 15:52:03,2014-08-23 15:52:08,3306,2554,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 15:52:03,2014-08-23 15:52:08,2554,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 15:54:19,2014-08-23 15:54:25,3306,2555,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 15:54:19,2014-08-23 15:54:25,2555,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-25 17:31:36,2014-08-25 18:05:21,40671,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2025.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1491,2014-08-25 17:31:36,2014-08-25 18:05:21,80,40671,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2025.0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,28,1653,2014-08-23 12:35:46,2014-08-23 16:17:05,39286,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,13279.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,25,29996,2014-08-23 12:35:46,2014-08-23 16:17:05,80,39286,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,13279.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-25 18:05:27,2014-08-25 18:38:51,40677,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2014-08-25 18:05:27,2014-08-25 18:38:51,80,40677,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 16:58:50,2014-08-23 16:58:55,39419,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 16:58:50,2014-08-23 16:58:55,80,39419,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-25 18:39:03,2014-08-25 19:12:31,40699,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2008.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1681,2014-08-25 18:39:03,2014-08-25 19:12:31,80,40699,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2008.0
EU,RO,89.44.100.69,15,89.44.100.101,100.10.20.4,0.0.0.0,0,0,5,336,2014-08-23 17:35:18,2014-08-23 17:36:21,39476,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,63.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.101,0.0.0.0,0,0,4,502,2014-08-23 17:35:18,2014-08-23 17:36:21,80,39476,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,63.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 17:36:09,2014-08-23 17:36:14,3306,2556,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 17:36:09,2014-08-23 17:36:14,2556,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2014-08-25 19:12:37,2014-08-25 19:41:51,40721,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1754.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1653,2014-08-25 19:12:37,2014-08-25 19:41:51,80,40721,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1754.0
EU,GB,92.6.84.67,11,92.6.85.115,100.10.20.4,0.0.0.0,0,0,40,2435,2014-08-23 10:30:02,2014-08-23 18:20:30,39261,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,28228.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.115,0.0.0.0,0,0,73,101099,2014-08-23 10:30:02,2014-08-23 18:20:30,80,39261,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,28228.0
NoA,US,100.10.20.4,11,100.10.20.4,100.20.1.3,0.0.0.0,0,0,1,76,2014-08-23 18:13:11,2014-08-23 18:13:12,2557,123,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.20.0.3,11,100.20.1.3,100.10.20.4,0.0.0.0,0,0,1,76,2014-08-23 18:13:11,2014-08-23 18:13:12,123,2557,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 18:20:18,2014-08-23 18:20:24,3306,2558,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 18:20:18,2014-08-23 18:20:24,2558,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-25 19:41:57,2014-08-25 20:15:21,40725,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2014-08-25 19:41:57,2014-08-25 20:15:21,80,40725,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-23 18:35:29,2014-08-23 18:35:32,39571,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-23 18:35:29,2014-08-23 18:35:32,80,39571,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,3.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-25 20:15:33,2014-08-25 20:49:02,40739,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2009.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2014-08-25 20:15:33,2014-08-25 20:49:02,80,40739,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2009.0
NoA,US,100.10.20.3,11,100.10.20.3,100.20.3.119,0.0.0.0,0,0,8,640,2014-08-23 19:08:24,2014-08-23 19:08:38,110,55094,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,14.0
NoA,US,100.20.2.71,11,100.20.3.119,100.10.20.3,0.0.0.0,0,0,9,512,2014-08-23 19:08:24,2014-08-23 19:08:38,55094,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,14.0
EU,RO,89.44.100.77,15,89.44.100.109,100.10.20.4,0.0.0.0,0,0,40,2450,2014-08-23 15:15:52,2014-08-23 19:28:49,39317,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,15177.0
NoA,US,100.10.20.4,11,100.10.20.4,89.44.100.109,0.0.0.0,0,0,71,97735,2014-08-23 15:15:52,2014-08-23 19:28:49,80,39317,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,15177.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-23 19:28:36,2014-08-23 19:28:42,3306,2559,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-23 19:28:36,2014-08-23 19:28:42,2559,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2014-08-25 20:49:08,2014-08-25 21:19:05,40752,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,1797.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1699,2014-08-25 20:49:08,2014-08-25 21:19:05,80,40752,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,1797.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2014-08-25 21:19:11,2014-08-25 21:52:42,40763,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2011.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1531,2014-08-25 21:19:11,2014-08-25 21:52:42,80,40763,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2011.0
